smiles,group
s1c2cc(ccc2nc1C(=O)N(Cc1cc(OC)ccc1)CCN(C)C)-c1cn[nH]c1,training
OC1=CC=C(C=C1)[N+]([O-])=O,training
Ic1cc(F)c(NC=2C3=C(N=CN(C[C@@H](O)CO)C3=O)N(C)C(=O)C=2C)cc1,training
O=C1N(Cc2ccccc2C#N)C(=NC=C1c1cc[nH]c1)N1C[C@H](N)CCC1,training
O=C(NO)\C=C\c1cc2c(CN(C2)CCc2c3n(nc2)C=CC=C3)cc1,training
s1cc(cc1)C1=NN(CCC2CC2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(NS(=O)(=O)C)cc2,training
O1[C@H](C)[C@@H](O)[C@@H](O)[C@@H]1n1cc(c2c1ncnc2NCC(=O)NC1CC1)-c1ccccc1,training
Fc1cc2c(cc(cc2)C(=O)N[C@@H](Cc2c3c([nH]c2)cccc3)C(=O)Nc2ccncc2)cc1,training
Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(O)=O)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
O[C@H](CC)c1nc2c(n1C1CCCCC1)c1cc[nH]c1nc2,training
S(=O)(=O)(NN1C[C@@H](N(CCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)Cc1cccnc1,training
O(C(C)(C)C)C(=O)N[C@H]1C[C@H](n2c3c4cc[nH]c4ncc3nc2)CC1,training
CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,training
n1nnn(Cc2ccccc2)c1C(N1CCCN(CC1)C1CCC1)c1ccc(cc1)Cn1nccc1,training
CC12CCC3C(=CCC4=C3C=CC(O)=C4)C1CCC2=O,training
S(=O)(=O)(N1CCC2(OCC(=O)N(C2)C2CC2)CC1)c1ccc(cc1)-c1cc2c(cc1)cncc2,training
CCOC1=CC2=CC=CC=C2OC1=O,training
O=C1NC(=Nc2c1cc(cc2)-c1cn[nH]c1)[C@@H]1CNC[C@H]1c1ccccc1,training
O1CCc2cc(ccc12)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(CCC2)C=1O)CCC(C)(C)C)C,training
O(C)c1cc(ccc1)[C@@]1(O)CCCC[C@@H]1CN(C)C,training
Ic1cc(F)c(Nc2n(C)c(cc2C(=O)NOCCO)C(=O)C)cc1,training
FC1COCCC1N[C@H]1C[C@@](CC1)(C(C)C)C(=O)N1[C@H]2C[C@H](N(C2)C(=O)CC2CCCC2)C1,training
Clc1ccc(cc1)C[C@@H](NC(=O)[C@@H]1NCc2c(C1)cccc2)C(=O)N1CCC(CC1)(Cn1ncnc1)C1CCCCC1,training
s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)NC(=O)CCC)cc1,training
FC(F)(F)CCCn1c2c(nc1CN1c3c(N(C4CC4)C1=O)ccnc3)cccc2,training
Fc1c2c(N=C(N(C2=O)c2ccccc2)[C@@H](Nc2ncnc3[nH]cnc23)CC)ccc1,training
Clc1cc2nccc(N3CCN(CC3)Cc3cc(ccc3O)\C=C\C(=O)c3ccc(OC)cc3OC)c2cc1,training
O=C1N(N(C)C(C)=C1N(C)C)c1ccccc1,training
S(=O)(=O)(NN1C[C@H](N(CCCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,training
CCNC1=CC=CC=C1,training
CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1,training
COC1=CC(CCC(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O,training
[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,training
Clc1ccccc1-c1sc(Nc2nc(ccc2)C)c(c1)C(=O)N,training
CCCCCCCCCCCCN1CCCCCC1=O,training
ClC=1C=Cc2n(C=1)c(C(=O)NCc1ccc(cc1)-c1ccccc1)c(n2)CC,training
S(=O)(=O)(NN1C[C@@H](N(CCCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,training
O(C)c1cc2c(N(CCC2O)c2nc(nc3c2cccc3)C)cc1,training
O(CCN1CCCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OCCOC,training
O[C@@H]1[C@H](c2c(NC1(C)C)c(cc(-c1c3[nH]ccc3ccc1)c2C#N)C)C,training
Clc1cc(-n2c(C)c(nc2C)C(=O)Nc2nc(ccc2)C)ccc1Cl,training
Clc1c(cccc1Cl)CN1C=CN2C1=NC(N1CCOCC1)=CC2=O,training
O1c2c(N(CCCOC)C(=O)C1CCC)cc(cc2)-c1c(nc(nc1N)N)CC,training
[nH]1c2ncc3nc(n(c3c2cc1)C1CCN(CC1)CCC#N)C,training
Clc1cc(Nc2nc(NC3CCOCC3)c(cn2)C(=O)NC2CCN(CC2)C)cc(Cl)c1,training
Brc1ccc(cc1)C(N)C(=O)N1CCN(CC1)c1cc2c([nH]nc2)cc1,training
OC(=O)c1n(c2c(c1)cc(NC(=O)C(NC(=O)c1cc3n(C)c(c(c3cc1)C1CCCCC1)-c1ncccc1)(C)C)cc2)C,training
O1CCN(CC1)Cc1ccc(cc1)C#Cc1ccc(cc1)C(=O)N[C@@H]([C@H](O)C)C(=O)NO,training
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,training
Ic1cc(F)c(Nc2n(C)c(C(=O)C)c(F)c2C(=O)NOC[C@H](O)CO)cc1,training
O(c1c2CCNc2ccc1)c1ccc(NC(=O)N2CCN(CC2)c2ncnc3c2cc(OCCOC)c(OCCOC)c3)cc1,training
OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O,training
Ic1cc(F)c(NC=2C3=C(N=CN(C[C@H](O)CO)C3=O)N(C)C(=O)C=2F)cc1,training
FC(F)(F)Oc1ccc(cc1)C=1N=C2C(=NC(=O)N(C)C2=O)N(N=1)C,training
Clc1cc2c(NC(O[C@]2(C#CC2CC2)C(F)(F)F)=O)cc1,training
Fc1cccc(OC)c1CC(N1CCNCC1)c1ccccc1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C=1O)CC1CCCCC1)C,training
Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCCC2CCCN2CC(CCC2)CO)cc1,training
Clc1c2n(nc1C(=O)N1CCC3(OCC4(CC4)CO3)CC1)C(=CC(=C2)C1CC1)C(F)(F)F,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CC1CCCCC1)C,training
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(cc2)CS(=O)(=O)C,training
O(CCCN1CCN(CC1)C)c1ccc(cc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccccc1,training
O=C(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,training
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1ccncc1)/C,training
[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,training
O[C@H](C)c1nc2c(n1C1CCC(CC1)CC#N)c1cc[nH]c1nc2,training
o1ncc(c1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
O1CC(Cc2cc(ccc12)C(=O)NC1CC1)c1[nH]c2cc(ccc2n1)-c1nc(ncc1)N,training
FC(F)(F)c1ccc(cc1)-c1ccccc1C(=O)Nc1cc2cc(n(c2cc1)C)C(=O)N[C@H](C(=O)N(Cc1ccccc1)C)c1ccccc1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)c1ccccc1)C,training
Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2ccc(S(=O)(=O)C)cc2)CC1,training
OCCN(Cc1ccc(cc1)\C=C\C(=O)NO)CCc1c2c([nH]c1)cccc2,training
Clc1ccc(nc1)NC(=O)[C@H]1CN(C[C@@H]1C(=O)Nc1ccc(N2C=CC=CC2=O)cc1F)C(OC)=O,training
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,training
S1\C(=C/c2cc(n(c2C)-c2ccc(cc2)C)C)\C(=O)NC1=O,training
COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC(C)C)(CC)C=1O)C1CCCC1)C,training
O1CC(=Cc2c1cccc2)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
O(c1ccccc1O)C1CN(C1)C(CCC(C(=O)N)(c1ccccc1)c1ccccc1)(C)C,training
Fc1ccc(NC(=O)N(CCCN2CCN(CC2)C)C2C3CC3(CC2)c2ccc(cc2)C#N)cc1C(F)(F)F,training
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)NC1CCCCC1)/C,training
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,training
O(C)c1ccccc1CNc1nc(NC2CCCC2)c(cn1)C(=O)NCCc1[nH]nnn1,training
O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](CC(=O)CC1)CC3)C)CC2)C,training
Clc1cc2c(cc1NC(=O)C1CNCCC1c1ccccc1)C=CNC2=O,training
Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CCC2c2ccncc2)ccc1,training
ClC1=CN(C(=O)C=C1OC1CCN(CC1)c1ncc(Cl)cn1)c1nc(C)c(N2CCC(O)C2=O)cc1,training
CC1(C)N(CO)C(=O)NC1=O,training
S(C(c1cc(O)ccc1)(c1ccc(cc1)C)c1ccccc1)CCN,training
S1CCN(CC1)CCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)-c1ncon1,training
Fc1ccccc1-c1cc(ccc1OC)C1=Nc2c(n(nc2C(C)(C)C)CCCO)C(=O)NC1,training
FC(F)(Oc1cc(ccc1)[C@@H]1N(c2c(OC1)c(ccc2)-c1cc(OC(F)(F)F)ccc1)C[C@H](O)C(F)(F)F)C(F)F,training
Clc1ccc(cc1)-c1onc(n1)COc1cc2c(CCC2CCCNC2(CCCC2)CO)cc1,training
CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,training
O1CCN(CC1)Cc1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
Clc1ccc(Oc2c3c(n(CC(O)=O)c2C)cccc3NS(=O)(=O)C)cc1,training
O=C1N2CCc3cc(cc(CC1)c23)-c1cccnc1,training
s1cccc1C(=O)N1CCN(CC1)C(=O)CCC=1NC(=O)c2c(N=1)cccc2,training
FC(F)(F)c1cnc(nc1NC)Nc1c2n(nc1)CC(OC2)(C)C,training
O(C)c1cc(ccc1)CN(CCOC)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
s1c(ccc1NC(=O)Nc1cc2c([nH]nc2)cc1)C(C)(C)C,training
FC(F)(F)C1(CC1)c1ccc(cc1)-c1cc(ncc1)C#N,training
Clc1cc2CC(Oc2cc1)C(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C,training
S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1nc(n(c1)C)C(O)(C(F)(F)F)C,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(n2c(ccc2)C=1O)CCC(C)(C)C)C,training
S(=O)(=O)(C=1C(N2C(=NC=1SC)C=CC=C2)=N)c1ccc(cc1)C(C)(C)C,training
Clc1cccc([C@@H]2[C@@]3(c4c(NC3=O)cc(Cl)cc4)[C@@H](N[C@H]2C(=O)NC2CC(O)C2)CC(C)(C)C)c1F,training
Fc1ccc(nc1)-c1ccc(cc1)C(C)(C)C,training
Clc1cccc(CSc2nc(N[C@@H](CO)C)c3SC(=O)Nc3n2)c1F,training
Fc1ccccc1-c1onc(n1)COc1cc2c(CCCC2CCCN2CC(CCC2)CO)cc1,training
S(=O)(=O)(N(C)C)NC(=O)c1cc2n3c(-c4c([C@@H]5C[C@@]5(C3)C(=O)N3C5CCC3CN(C5)C)cc(OC)cc4)c(c2cc1)C1CCCCC1,training
Clc1cc(ccc1)-c1sc(Nc2nc(ccc2)C)c(c1)C(=O)N,training
S(=O)(=O)(N(C)c1ccccc1-c1n2N=C(N=Cc2cc1)Nc1ccc(N2CCN(CC2)C)cc1)C,training
Clc1ccccc1COc1nc(O)c(c2c1cc(F)cc2)C#N,training
S(=O)(=O)(\N=C(/NCC)\N1N=CC(C1)CC)c1cc(F)ccc1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC2CC2)(C)C=1O)C1CCCC1)C,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC2CC2)(C)C=1O)C1CCC1)C,training
S(=O)(=O)(Nc1cc(ccc1)CO)c1cc(C)c(cc1)-c1ccc(F)cc1F,training
O1CCOC12CCN(CC2)CCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
O1CCC(N(Cc2ccccc2-c2ccccc2)[C@H]2CCNC2)CC1,training
ClC1=C(C=CC=C1)C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,training
O(C)c1nc(ccc1)-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
Fc1cc(C(F)(F)F)c(NC(=O)N2CCOc3cc(ccc23)-c2ccc(cc2)C2CCC(CC2)CC(O)=O)cc1,training
Clc1cc2nc(oc2cc1)N1CCC(CC1)C(=O)N[C@H]1CCC[C@@H]1OCc1ccccc1,training
OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,training
CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1,training
S1(=O)CCN(CC1)c1ccc(cc1)C1ON=C(C1)c1oc([N+](=O)[O-])cc1,training
n12nccc1C=CC(=C2c1ccc(cc1)C1(N)CCC1)c1ccccc1,training
s1c(CC(C)C)c(nc1N)-c1oc(P(=O)(N[C@H](C(OCC)=O)C)N[C@H](C(OCC)=O)C)cc1,training
Ic1cc(F)c(Nc2c(F)c(F)ccc2C(=O)NOC[C@H](O)CO)cc1,training
O=C1N2C(=Nc3c1cc1c(c3)cccc1)C(=CC=C2)C(=O)NCC(N(C)C)C,training
N1C[C@]2([C@H](CCC2)C1)c1cc2c(cc1)cccc2,training
O(C)c1cc(ccc1)CNC(=O)c1[nH]c2c(ccc(c2)-c2cn[nH]c2)c1CN1CCCNCC1,training
O(CCOC)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,training
FC(F)(F)c1cc(CN(CC)C(=O)NCc2ccccc2)c(cc1)-c1cc(ccc1OC)CC(O)=O,training
O1C[C@@H](Oc2nc(nc(n2)N2CCOCC2)-c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N3CCC(N(C)C)CC3)cc2)CC1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N(C(C)C)C)C,training
OC1=CC=CC2=CC=CN=C12,training
Ic1cc(F)c(NC=2C3=C(N=CN(CCN(C)C)C3=O)N(C)C(=O)C=2)cc1,training
S(=O)(=O)(c1cc(S(=O)(=O)NC2CCN(CC2)C(=O)[C@@H]2NCCC2)c(cc1)C(F)(F)F)c1ccccc1,training
Fc1cc(ccc1CN1c2c(cc(Oc3ncccc3C(F)(F)F)cc2)C(=O)N=C1)C,training
CCOP(=S)(OCC)OC1=NN(C(C)C)C(Cl)=N1,training
O1CC(Cc2c1cccc2)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)[C@H](O)C2)c1Cc1c2c(ncc1)cccc2,training
s1c2c(nc(nc2NCCCN(C)C)NC)cc1-c1ccc(N2CCNCC2)cc1,training
Ic1cc(F)c(Nc2n(c3c(CCCC3=O)c2C(=O)NOC[C@@H](O)CO)C)cc1,training
n1ccn(c1C)-c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,training
Clc1cc(-n2nnnc2)ccc1CNC(=O)c1ccc(OCCC(F)(F)F)nc1,training
Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2cc(ccc2)C#N)CC1,training
Clc1ccc(S(=O)(=O)C2=CC3=C(N=C4N(C=CC=C4)C3=O)N(C2=N)C2CCCC2)cc1,training
O=C1N(CC(C)C)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CC(CCC1)C,training
Fc1cc(N2CCN(CC2)Cc2ccc(F)cc2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2cc(S(=O)(=O)C)ccc2)CC1,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CCC(C)C)C,training
O(CCN1CCCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OCCOC,training
O=C(N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N)C1CCN(CC1)C(=O)C,training
FC(F)(F)c1ccc(NC(=O)c2cnoc2C)cc1,training
CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,training
S(CC(=O)N1CCOCC1)c1ccc(cc1)C(C)C,training
O1CCN(CC1)CCNC(=O)c1ccc(cc1)-c1nccc2c1cccc2,training
S(CCCO)c1n(cc2c1C(=O)N(N=C2CC(C)C)C)Cc1c2c(ccc1)cccc2,training
O=C1N(CCC1)CCCNC(=O)c1cnc(nc1NC1CCCC1)NCc1ccccc1,training
Clc1c(cccc1C)CN([C@H]1CCNC1)C1CCOCC1,training
Fc1cc(F)c(F)cc1C[C@@H](N)CC(=O)N1CCC[C@H]1COc1ncc(cc1)C#N,training
S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@@](OC)(C2)c2ccc(cc2)-c2cccnc2)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,training
COC1=CC=C(C)C=C1N,training
Clc1cc(ccc1O)[C@@H]1NC(=O)NC(CC)=C1C(=O)CCC1CCCCC1,training
CN(C)CCC=C1C2=CC=CC=C2SC2=CC=C(Cl)C=C12,training
Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)C)cc1OC,training
O1CCn2cc(nc2-c2c1cc(cc2)-c1cn(nc1)C(C(=O)N)(C)C)-c1nc(nn1C(C)C)C,training
FC(F)(Oc1cc(ccc1)[C@@H]1N(c2c(OC1)c(ccc2)-c1cc(OC(F)(F)F)ccc1)C[C@H](O)CF)C(F)F,training
FC(F)(F)CN1C(=O)CN(Cc2ccc(cc2)-c2nc(ccc2)CN2CCCCC2)C1=O,training
CCC(C)OC(=O)N1CCCCC1CCO,training
Clc1cc(Cl)ccc1CNC(=O)C=1C=CC(=O)N(C=1)CCOCC,training
S(=O)(=O)(\N=C(/NCC)\N1N=CC(C1)CC)c1cc2c(cc1)cccc2,training
O(C)c1cc(ccc1)[C@H](NC(=O)c1c2c([nH]c1)cc(cc2)-c1cn[nH]c1)C,training
s1c2nc(OC)ccc2nc1NC(=O)C(CC1CCCC1)c1ccc(S(=O)(=O)N(Cc2occc2)C)cc1,training
O1c2c(OCC1C=1NC(=O)c3c(N=1)c(OC)cc(c3)-c1cn[nH]c1)cccc2,training
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,training
O[C@H]1C[C@H](n2c3c4cc[nH]c4ncc3nc2[C@H](O)C)CCC1,training
Clc1c(cccc1Cl)CCNCCCSCCNC[C@H](O)c1c2SC(=O)Nc2c(O)cc1,training
Fc1cc(N2CCNCC2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
O1CC(Cc2cc(OC)ccc12)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
CCN(CC)CCNC(=O)C1=CC=C(N)C=C1,training
Fc1ccc(cc1)C(CCNC(=O)c1cccnc1)c1ccc(F)cc1,training
Clc1ccc(cc1)C(=O)n1c2c(cc(OC)cc2)c(CC(O)=O)c1C,training
S(=O)(=O)(CC)c1cc(Oc2cc(-n3c4c(nc3C)c(ccc4)C(F)(F)F)ccc2)ccc1,training
S(=O)(=O)(C)c1ccc(cc1)C=1c2nc(nn2C=CC=1)Nc1cc(ccc1)C1CCN(CC1)C,training
O1C[C@@H](N(CC1)c1nc(nc2nc(ccc12)-c1cc(C(O)C)c(OC)cc1)N1CCOC[C@@H]1C)C,training
o1nc(c2c1cc(N1C[C@H](N(CC1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)C)cc2)C,training
O=C(N1Cc2cc(ccc2C1)\C=C\C(=O)NO)Cc1c2c([nH]c1C)cccc2,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)c1cc[nH]c1)C,training
CC1=C(F)C(F)=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C(F)=C1F,training
O1CC(Cc2cc(ccc12)C(=O)NCCN(C)C)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
S(=O)(=O)(NN1CC(N(CCc2ccc(OC)cc2)C1=O)c1cc(C)c(cc1)C)C,training
o1nc(C)c(-c2cc3ncc(C(=O)N)c(Nc4c5ncccc5ccc4)c3cc2OC)c1C,training
O1[C@@]2(OC[C@@]1(CO)[C@@H](O)[C@H](O)[C@H]2O)c1cc(Cc2ccc(OC)cc2)c(cc1)C,training
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,training
O(CCN1CCN(CC1)C)c1cc(ccc1)\C=C\c1cncc(C#N)c1Nc1ccc2[nH]ccc2c1C,training
O1CCN(CC1)c1ncc(cn1)-c1cc(ccc1OC)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,training
S1(=O)(=O)CCN(CC1)Cc1nc(ccc1)-c1ccc(cc1)CN1CC(=O)N(CC(C)C)C1=O,training
Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)CC)ccc1Cl,training
CN(C=NC1=CC=C(C)C=C1C)C=NC1=CC=C(C)C=C1C,training
CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,training
CCCCC1=CC=C(O)C=C1,training
FC(F)Oc1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
n12c(ncc1)C(=C(C=C2)c1ccccc1)c1ccc(cc1)C1(N)CCC1,training
S(=O)(=O)(NC(C)(C)C)c1cc(ccc1)-c1n2N=C(N=Cc2cc1)Nc1ccc(cc1)C1CCN(CC1)C[C@@H](O)C,training
COC1=CC(C=CC)=CC=C1O,training
Fc1cc2N=C(N(Cc3ccccc3C#N)C(=O)c2cc1OC)N1C[C@H](N)CCC1,training
O(C)c1ccc(cc1-c1cn(nc1)C)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,training
s1ccnc1NC(=O)c1c2[nH]cc(c2c(F)cc1)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1,training
Fc1ccc(nc1CN1CCCCC1)-c1ccc(cc1)CN1CC(=O)N(CC2CCC2)C1=O,training
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)CCC(F)(F)F)C,training
CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,training
O1c2c(OCC1C(=O)Nc1ccc(cc1OC)-c1cn[nH]c1)cccc2,training
O(CC)c1ccccc1C[C@H](N1CCNCC1)c1ccccc1,training
O1CCC(CC1)C(=O)Nc1nccc(c1)-c1cc(ncc1)Nc1ccccc1,training
o1cc(cc1)-c1n(c2c(ccc(c2)C(O)=O)c1C1CCCCC1)CC(=O)N(C)C,training
O1CCCc2cc(ccc12)-c1c(C)c(nc(C)c1[C@H](OC(C)(C)C)C(O)=O)-c1ccccc1,training
FC(F)(F)c1cnc(nc1NCC)Nc1n(nc(c1)C(C#N)(C)C)C,training
s1c(cc(C(=O)N)c1Nc1nc(ccc1)C)-c1ccc(cc1)C(F)(F)F,training
S(=O)(=O)(CC)CNc1cc2CN(C\C=C\CCOc3cc(-c4nc(ncc4)Nc(c1)c2)ccc3)C,training
Fc1cc(F)cc(F)c1CN1c2c(cc(Oc3ncccc3C(F)(F)F)cc2)C(=O)N=C1,training
O=C(N(C)C)[C@H]1N(c2c(C1)cccc2)C(=O)CCN1CCC(CC1)c1ccccc1C,training
Clc1cc(Oc2c(n(nc2CC)CCO)CC)cc(Cl)c1,training
O(Cc1ccccc1)C1=CC(=O)N(C=C1)c1cc2c(n(nc2)CCN2CCCC2)cc1,training
FC(F)(F)c1oc(cc1)-c1n(nc(c1)CC)-c1cc2nc(n(c2cc1)CC=1C=C(C)C(=O)NC=1)-c1cc(ccc1O)C(=O)N1CCCC1,training
n12N=C(C(=Cc1ncc2)c1ccccc1)c1ccc(cc1)C1(N)CCC1,training
S(CC(=O)c1cc2CC(N(S(=O)(=O)C)c2cc1)C)c1cc2OCCOc2cc1,training
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O,training
O(C)c1ccc(cc1-c1cnc(nc1)N1CCCCC1)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,training
Ic1cc(F)c(NC=2C3=C(N=CN(OC[C@H](O)CO)C3=O)N(C)C(=O)C=2F)cc1,training
S1C[C@H](NC[C@@H](CSc2ccccc2OC)C)COc2c1cccc2,training
FC(F)(F)CNC1CCC(n2c3c4cc[nH]c4ncc3nc2[C@H](O)C)CC1,training
ClC=1C=Cc2n(C=1)c(C(=O)NCc1ccc(cc1)-c1ccc(cc1)C)c(n2)CC,training
O=C(N1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1)CC#N,training
